Feature_Label,PC1,PC2,PC3
9.63 min | 3-Methylellagic acid 2-(4-galactosylglucoside),-0.01199652928822448,-0.00675106791094464,-0.005983879702885223
9.64 min | 4-Hydroxy-5-(phenyl)-valeric acid-O-sulphate,0.04985096982396889,-0.03272869797730576,-0.009169851106292062
9.64 min | [Gallocatechin(4alpha->8)]2catechin,-0.0034447696588789265,0.0023264049915023522,0.03599560287213017
9.64 min | Erythronic acid.mol,0.0546266663325401,-0.04121628434858937,-0.011269603923920285
"9.66 min | Propanoic acid, 3-((((2-(1,1-dimethylethyl)-5-methoxy-6-benzothiazolyl)amino)thioxomethyl)thio)-",-0.014372678587587978,-0.015475074487735302,-0.006680214610901342
"9.67 min | 3-Methoxy-4,5-methylenedioxybenzoic acid",-0.0005473648164732702,0.0076292637882865695,0.020876605114521676
9.7 min | Leucodelphinidin 3-[galactosyl-(1->4)-glucoside],-0.015060134561704549,-0.001448137705840552,-0.008087236398355652
9.71 min | Epicatechin-(4beta->8)-gallocatechin,-0.029525144231244842,-0.00026844956977565974,-0.01847675483043989
9.74 min | Gentisic acid,0.030657538386782895,-0.0313997047547662,-0.008079060164865355
9.76 min | Kaempferol 3-gentiobioside 7-rhamnoside,0.0007392387563189309,0.003090714734878301,0.06938153734791562
9.77 min | Furaneol 4-(6-malonylglucoside),-0.029395678636471648,-0.0013867318856163248,-0.0023001165541680973
9.78 min | VANILLIC ACID,-0.02926754664224788,-0.0014035018423332584,-0.0006104198981547232
9.79 min | Quercetin 3-(4''-acetylrhamnoside) 7-rhamnoside,-0.0022162698282060813,0.0036226022698137576,0.04478574307901576
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.001650324081535229,0.002483830718384173,0.021051674200513255
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.001650324081535229,0.002483830718384173,0.021051674200513255
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.002466917410625858,0.002504600576116931,0.02558260324791748
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.002466917410625858,0.002504600576116931,0.02558260324791748
9.83 min | Hesperetin 7-glucoside,-0.028119696197914157,-0.003356720462251827,-0.029132566692488582
9.83 min | Stearic acid,0.014078638357602065,-0.02867366376455483,-0.0172004428033512
9.85 min | L-Ascorbic acid 2-glucoside,-0.0013708873335250044,0.0028182703465324662,0.06955799976324283
9.85 min | epigallocatechin,-0.001556706671526699,0.004417583290068707,0.0591932766615985
9.86 min | Ichangin 4-glucoside,0.0364405043253327,0.0718816865815038,-0.014153742289956615
9.86 min | Caffeic Acid,-0.0005142971906807527,0.010984663361771863,0.059201442235036456
9.86 min | Fertaric acid,0.010155054151426406,-0.003363882653427531,0.06520856884035614
"9.86 min | 3,4,5-Trimethoxycinnamic acid",-0.00202187951599487,0.004523252751927523,0.0602665462824708
9.87 min | Lucuminic acid,-0.013971632442854657,0.005797382781308024,0.00024205255196662665
9.9 min | Palmitic acid,0.006178824151209658,-0.01940910744843561,-0.014355517490261021
9.92 min | Geniposidic acid,-0.0028882449164286134,0.003095126458248351,0.0197689306703842
9.93 min | Ethylvanillin glucoside,-0.015052996331160582,0.006788482835438359,0.005416570628658047
"10.01 min | 3,4-Dimethoxyphenyl ?-D-glucoside",-0.0018301374999659175,0.00035648656793763566,0.028671613688656967
10.01 min | Xanthurenate-8-O-beta-D-glucoside,-0.001729310230688742,0.003365216807554584,0.04387149312324392
10.03 min | (E)-Resveratrol 3-glucoside 4'-sulfate,0.04835135531290372,-0.0356192881389202,-0.010539847531892022
10.04 min | Hamamelitannin,0.04642585566764628,-0.03464012573388058,-0.009524986862421111
10.06 min | Epicatechin-(4beta->8)-gallocatechin,-0.005104805082281798,0.0031122558198343146,0.05298099121966906
"10.07 min | Quercetin 4',7-diglucoside",-0.0062384917329692995,0.003802436589975785,0.05894363178314758
10.07 min | GALLIC ACID,0.044704459503806415,-0.030809714824990543,0.009061375214303242
10.08 min | Homovanillic acid sulfate,-0.012782257784066046,0.005434288091846478,0.05843276719038767
10.12 min | (R)-Pantothenic acid 4'-O-b-D-glucoside,0.005480218680859046,-0.01524140632645141,-0.026153917852915858
10.13 min | Quercetin-3'-glucuronide,0.00032404514730635035,0.0057817363098572145,0.034664539169577895
10.15 min | Furaneol 4-(6-malonylglucoside),0.0016520481023860915,0.001421787671658522,0.0771387476252607
10.16 min | Fertaric acid,0.023087633529806265,-0.011265389574692595,0.052958657052733206
10.16 min | Caryoptosidic acid,-0.0019105878497412507,0.0013222576430662557,0.04969711332690087
10.22 min | Gentisic acid,-0.03223828154544113,-0.005107910609279939,-0.022731032671667595
10.23 min | Chicoric acid,0.03748276650213426,-0.026588511718001133,0.001713117639913583
10.24 min | 3-Carboxylic acid-picumast,-0.04071664714742406,0.00011699930156678352,-0.02789734205388802
10.27 min | Dimethyl fukiic acid,0.03372722481111673,-0.026809308724444883,0.0018280459124613805
"10.28 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.03260405644037459,-0.0009474501654423528,0.000570598080857127
"10.28 min | 3,4-Dimethoxyphenyl ?-D-glucoside",-0.028048527282685098,0.0011204411855554454,0.0027200421359214965
10.3 min | Phlorisobutyrophenone 2-glucoside,-0.037381074320973554,0.0035787417999206175,-0.0008480470681909339
10.38 min | 2-trans-O-Feruloylglucaric acid,-0.012576259063897548,0.004705086313204965,0.0007632105027166914
"10.4 min | 2,3-Diaminosalicylic acid",0.016908586106986225,-0.020883072771910458,-0.006722962028839028
10.43 min | Geniposidic acid,-0.0006793255555732758,0.0013522316747190673,0.0757457422080351
10.43 min | 3-[[(2S)-3-(4-Phenylphenyl)-2-(phosphonomethylamino)propanoyl]amino]propanoic acid,-0.0035356652701638742,0.0030903041358323873,0.07735417402070595
10.45 min | Ferulic acid,-0.0013669197691094095,0.0028359195909691006,0.0770231813852401
"10.46 min | 1-[(4-Amino-3-methylphenyl)methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid",-0.02550263398026932,0.0011618918662338878,-0.011837808271170801
10.47 min | (-)-epicatechin-3'-O-glucuronide,0.02391588200931003,-0.02839490045368837,0.019113063467286973
10.48 min | Geniposidic acid,-0.0029626053688681783,0.003016616563644747,0.07851964767902199
10.49 min | 3-[7-[3-(4-Acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxy]-4-oxo-8-propylchromen-2-yl]propanoic acid,-0.025867491858692016,0.0013077594906332052,-0.012568488498070095
10.5 min | Galactaric acid,-0.02427132843486416,0.00041000931022494195,-0.010432533350739133
10.51 min | Stearic acid,0.008289527590117075,-0.02417167473959418,-0.015440787105043673
"10.53 min | Tetrahydro-2,5-furan-diacetic acid",0.04714036041708004,0.0057203984265208445,0.007531080389321199
10.53 min | Quercetin 3-galactoside,0.002999008403007604,-0.0008717707640737763,0.05177156458823208
10.56 min | Kaempferol 3-sophorotrioside,0.0038939469529544234,-0.00468030478133969,-0.014990622951905296
10.59 min | Xanthurenic Acid,-0.015817217693626526,0.005082461277183628,0.019969370538798905
10.64 min | Hamamelitannin,0.04845305493577402,-0.03243220779465137,-0.009541625110231789
10.64 min | (E)-Resveratrol 3-glucoside 4'-sulfate,0.04905558348865883,-0.0332675521312114,-0.007806587125266715
"10.64 min | Benzoic acid, 2-[[3-(2-quinolinylmethoxy)phenyl]amino]-",-0.03052278825018965,-0.013690344056463136,-0.006725512503398868
"10.65 min | 2-Hydroxy-3,4-Dimethoxybenzoic Acid",-0.02926812803911715,-0.014765359880096373,-0.006902342493460378
10.67 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.0016874627519658423,0.0027783576256837526,0.025375216125937405
10.7 min | Epicatechin-(4beta->8)-gallocatechin,-0.0033039046655253305,0.003357302732002608,0.056229596140351674
10.71 min | 2-trans-O-Feruloylglucaric acid,-0.03299471918095804,-0.001766172216126026,-0.014901778833291251
10.73 min | 8-Hydroxyluteolin 4'-methyl ether 8-glucoside-3'-sulfate,0.033264428399158504,-0.02146934112116918,-0.005176149455661553
10.75 min | L-Malic acid.mol,0.04222526797338994,-0.028130009759881003,-0.008971882950503697
